timestamp,tag_id,tag_x,tag_y,anchor0_id,anchor1_id,anchor2_id,anchor3_id,range0,range1,range2,range3,anchor0_x,anchor0_y,anchor1_x,anchor1_y,anchor2_x,anchor2_y,anchor3_x,anchor3_y
5013246,24576,14.1816,7.16843,32770,32774,32769,32772,5.209,2.637,2.994,3.63,18.895,5.215,13.555,9.505,16.835,8.075,17.653,6.65
5013646,24576,13.995,7.27542,32770,32774,32769,32772,5.35,2.352,3.012,3.682,18.895,5.215,13.555,9.505,16.835,8.075,17.653,6.65
5014046,24576,13.989,7.46135,32774,32770,32769,32772,2.151,5.42,2.956,3.748,13.555,9.505,18.895,5.215,16.835,8.075,17.653,6.65
5014445,24576,13.9294,7.96659,32774,32772,32769,32773,1.855,4.066,3.064,6.723,13.555,9.505,17.653,6.65,16.835,8.075,18.997,11.767
5014845,24576,14.208,8.87158,32774,32772,32769,32770,2.019,4.478,3.284,6.563,13.555,9.505,17.653,6.65,16.835,8.075,18.895,5.215
5015245,24576,0,0,32774,32770,32769,32772,2.446,5.41,4.038,3.864,13.555,9.505,18.895,5.215,16.835,8.075,17.653,6.65
5015645,24576,13.8207,6.78038,32772,32774,32770,32769,3.836,2.778,5.284,3.93,17.653,6.65,13.555,9.505,18.895,5.215,16.835,8.075
5016045,24576,13.8279,6.40908,32770,32769,32774,32772,5.176,3.443,3.124,3.78,18.895,5.215,16.835,8.075,13.555,9.505,17.653,6.65
5016445,24576,0,0,32769,32770,32772,32774,3.77,5.111,3.827,3.452,16.835,8.075,18.895,5.215,17.653,6.65,13.555,9.505
5016845,24576,13.8219,5.70475,32772,32769,32774,32770,3.958,3.846,3.822,5.007,17.653,6.65,16.835,8.075,13.555,9.505,18.895,5.215
5017245,24576,14.3795,5.25636,32772,32769,32773,32774,3.906,4.071,8.143,4.155,17.653,6.65,16.835,8.075,18.997,11.767,13.555,9.505
5017645,24576,0,0,32772,32769,32768,32774,4.08,4.207,8.555,4.371,17.653,6.65,16.835,8.075,20.795,8.865,13.555,9.505
5018045,24576,14.5701,4.83704,32772,32769,32773,32774,3.846,4.197,8.344,5.331,17.653,6.65,16.835,8.075,18.997,11.767,13.555,9.505
5018445,24576,14.6728,4.67613,32773,32769,32772,32770,8.377,4.174,3.738,4.708,18.997,11.767,16.835,8.075,17.653,6.65,18.895,5.215
5018845,24576,15.0859,4.5923,32772,32773,32769,32774,3.602,8.302,4.164,5.298,17.653,6.65,18.997,11.767,16.835,8.075,13.555,9.505
5019245,24576,0,0,32774,32772,32773,32769,5.429,3.443,8.508,4.164,13.555,9.505,17.653,6.65,18.997,11.767,16.835,8.075
5019645,24576,15.4053,3.95993,32774,32772,32769,32770,5.57,3.246,4.089,4.193,13.555,9.505,17.653,6.65,16.835,8.075,18.895,5.215
5020045,24576,15.7019,3.708,32769,32774,32772,32768,4.057,5.715,3.088,6.999,16.835,8.075,13.555,9.505,17.653,6.65,20.795,8.865
5020445,24576,16.071,3.85012,32774,32773,32772,32769,5.893,8.143,2.923,3.996,13.555,9.505,18.997,11.767,17.653,6.65,16.835,8.075
5020845,24576,15.9755,4.57338,32773,32769,32768,32770,7.96,3.935,6.643,2.933,18.997,11.767,16.835,8.075,20.795,8.865,18.895,5.215
5021245,24576,16.7492,4.65011,32774,32770,32769,32772,5.992,2.656,3.724,2.581,13.555,9.505,18.895,5.215,16.835,8.075,17.653,6.65
5021645,24576,0,0,32768,32770,32772,32769,6.24,2.291,2.352,3.734,20.795,8.865,18.895,5.215,17.653,6.65,16.835,8.075
5022045,24576,17.0727,4.51547,32768,32770,32773,32772,5.753,2.033,7.524,2.291,20.795,8.865,18.895,5.215,18.997,11.767,17.653,6.65
5022445,24576,17.7354,4.58404,32772,32770,32768,32769,2.473,1.893,5.434,3.275,17.653,6.65,18.895,5.215,20.795,8.865,16.835,8.075
5022845,24576,17.2252,5.04252,32768,32770,32772,32769,5.28,1.828,1.814,3.195,20.795,8.865,18.895,5.215,17.653,6.65,16.835,8.075
5023245,24576,17.1548,5.41525,32772,32768,32773,32769,1.471,5.054,6.643,2.994,17.653,6.65,20.795,8.865,18.997,11.767,16.835,8.075
5023645,24576,17.3015,5.47593,32772,32768,32769,32770,1.298,4.886,2.675,1.902,17.653,6.65,20.795,8.865,16.835,8.075,18.895,5.215
5024045,24576,17.2107,6.11227,32773,32768,32769,32772,6.086,4.722,2.422,1.092,18.997,11.767,20.795,8.865,16.835,8.075,17.653,6.65
5024445,24576,16.8692,6.26122,32773,32768,32770,32772,5.71,4.52,2.099,0.918,18.997,11.767,20.795,8.865,18.895,5.215,17.653,6.65
5024845,24576,16.9549,6.62447,32770,32773,32768,32772,2.3,5.434,4.347,0.965,18.895,5.215,18.997,11.767,20.795,8.865,17.653,6.65
5025245,24576,17.2657,6.94102,32768,32770,32769,32772,4.122,2.543,1.518,0.89,20.795,8.865,18.895,5.215,16.835,8.075,17.653,6.65
5025645,24576,17.226,7.3354,32773,32770,32774,32769,4.834,2.806,4.333,1.265,18.997,11.767,18.895,5.215,13.555,9.505,16.835,8.075
5026045,24576,17.1718,7.67178,32770,32773,32772,32768,3.111,4.558,1.396,3.935,18.895,5.215,18.997,11.767,17.653,6.65,20.795,8.865
5026445,24576,17.1589,8.08282,32773,32770,32769,32772,4.207,3.462,0.923,1.715,18.997,11.767,18.895,5.215,16.835,8.075,17.653,6.65
5026845,24576,16.4936,8.36102,32773,32768,32770,32772,3.86,3.963,3.593,2.019,18.997,11.767,20.795,8.865,18.895,5.215,17.653,6.65
5027245,24576,17.344,8.6561,32773,32770,32769,32772,3.579,3.827,0.998,2.234,18.997,11.767,18.895,5.215,16.835,8.075,17.653,6.65
5027645,24576,0,0,32773,32770,32768,32769,3.406,4.01,4.057,1.265,18.997,11.767,18.895,5.215,20.795,8.865,16.835,8.075
5028045,24576,17.1499,9.14085,32773,32768,32769,32772,3.251,3.691,1.223,2.736,18.997,11.767,20.795,8.865,16.835,8.075,17.653,6.65
5028445,24576,17.0505,9.33766,32773,32769,32768,32774,3.12,1.298,3.78,3.982,18.997,11.767,16.835,8.075,20.795,8.865,13.555,9.505
5028845,24576,17.4207,8.9378,32772,32773,32769,32770,2.356,3.279,1.162,3.869,17.653,6.65,18.997,11.767,16.835,8.075,18.895,5.215
5029245,24576,0,0,32770,32768,32773,32769,3.757,4.188,3.626,1.115,18.895,5.215,20.795,8.865,18.997,11.767,16.835,8.075
5029645,24576,17.185,8.4096,32770,32773,32774,32769,3.719,3.906,3.883,1.293,18.895,5.215,18.997,11.767,13.555,9.505,16.835,8.075
5030045,24576,16.5464,7.51229,32770,32772,32774,32769,3.574,1.987,3.86,1.251,18.895,5.215,17.653,6.65,13.555,9.505,16.835,8.075
5030445,24576,16.5779,7.32753,32770,32772,32774,32768,3.485,1.982,4.024,4.315,18.895,5.215,17.653,6.65,13.555,9.505,20.795,8.865
5030845,24576,16.8577,7.54275,32769,32770,32768,32772,1.022,3.214,4.244,1.687,16.835,8.075,18.895,5.215,20.795,8.865,17.653,6.65
5031245,24576,17.6823,7.94032,32770,32772,32769,32774,3.003,1.448,1.111,4.286,18.895,5.215,17.653,6.65,16.835,8.075,13.555,9.505
5031845,24576,16.879,6.7397,32770,32768,32772,32769,2.6,4.497,0.989,1.504,18.895,5.215,20.795,8.865,17.653,6.65,16.835,8.075
5032245,24576,0,0,32770,32772,32769,32768,2.352,0.867,1.804,4.525,18.895,5.215,17.653,6.65,16.835,8.075,20.795,8.865
5032645,24576,0,0,32770,32772,32773,32769,2.253,0.755,5.785,2.146,18.895,5.215,17.653,6.65,18.997,11.767,16.835,8.075
5033045,24576,0,0,32768,32770,32772,32769,4.946,2.019,0.947,2.371,20.795,8.865,18.895,5.215,17.653,6.65,16.835,8.075
5033445,24576,16.8306,5.52716,32768,32770,32773,32772,4.914,1.865,6.33,1.144,20.795,8.865,18.895,5.215,18.997,11.767,17.653,6.65
5033845,24576,17.1616,5.33926,32772,32768,32770,32769,1.532,5.101,1.846,3.471,17.653,6.65,20.795,8.865,18.895,5.215,16.835,8.075
5034245,24576,17.9136,4.6443,32773,32772,32770,32769,7.355,2.506,1.865,3.378,18.997,11.767,17.653,6.65,18.895,5.215,16.835,8.075
5034645,24576,0,0,32768,32772,32770,32769,5.457,1.888,1.654,3.902,20.795,8.865,17.653,6.65,18.895,5.215,16.835,8.075
5035045,24576,0,0,32768,32773,32770,32772,5.645,7.431,1.659,2.146,20.795,8.865,18.997,11.767,18.895,5.215,17.653,6.65
5035445,24576,17.6041,4.38482,32773,32770,32768,32772,7.543,1.678,5.542,2.291,18.997,11.767,18.895,5.215,20.795,8.865,17.653,6.65
5035845,24576,0,0,32770,32773,32768,32772,1.406,7.678,5.635,2.394,18.895,5.215,18.997,11.767,20.795,8.865,17.653,6.65
5036245,24576,0,0,32772,32769,32768,32770,2.501,4.122,5.303,1.274,17.653,6.65,16.835,8.075,20.795,8.865,18.895,5.215
5036845,24576,18.6347,4.14884,32770,32768,32772,32769,1.255,5.223,2.755,4.558,18.895,5.215,20.795,8.865,17.653,6.65,16.835,8.075
5037245,24576,18.9151,4.23045,32770,32768,32772,32769,1.148,5.036,2.792,4.497,18.895,5.215,20.795,8.865,17.653,6.65,16.835,8.075
5037645,24576,0,0,32770,32772,32773,32768,1.158,2.909,7.885,4.9,18.895,5.215,17.653,6.65,18.997,11.767,20.795,8.865
5038045,24576,19.6244,4.44177,32770,32768,32769,32772,1.144,4.595,4.6,2.895,18.895,5.215,20.795,8.865,16.835,8.075,17.653,6.65
5038445,24576,19.7206,4.77945,32768,32769,32770,32772,4.277,4.431,1.148,2.801,20.795,8.865,16.835,8.075,18.895,5.215,17.653,6.65
5038845,24576,19.8315,5.1282,32768,32769,32770,32772,3.93,4.268,1.199,2.712,20.795,8.865,16.835,8.075,18.895,5.215,17.653,6.65
5039245,24576,19.8752,5.435,32772,32770,32768,32769,2.642,1.255,3.63,4.174,17.653,6.65,18.895,5.215,20.795,8.865,16.835,8.075
5039645,24576,19.7729,5.62342,32770,32772,32768,32769,1.237,2.478,3.485,4.01,18.895,5.215,17.653,6.65,20.795,8.865,16.835,8.075
5040045,24576,19.6656,5.86571,32770,32768,32769,32772,1.172,3.26,3.64,2.291,18.895,5.215,20.795,8.865,16.835,8.075,17.653,6.65
5040445,24576,19.4535,5.99502,32770,32769,32774,32772,1.532,3.551,6.967,2.277,18.895,5.215,16.835,8.075,13.555,9.505,17.653,6.65
